policy_name,policy_index,policy_file,statement_index,statement_id,statement_effect,statement_action,statement_resource,request_object_id,individual_request_id,action,resource,principal,condition,expected_effect,actual_result,solver_result,is_correct
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_272afd3c,allow_272afd3c_combo_1,kms:Encrypt,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table,arn:aws:iam::AWS Accout ID:role/forbidden-EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_272afd3c,allow_272afd3c_combo_2,kms:Encrypt,arn:aws:s3:::my-bucket/document.txt,arn:aws:iam::AWS Accout ID:role/forbidden-EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_272afd3c,allow_272afd3c_combo_3,kms:GenerateDataKey,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table,arn:aws:iam::AWS Accout ID:role/forbidden-EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_272afd3c,allow_272afd3c_combo_4,kms:GenerateDataKey,arn:aws:s3:::my-bucket/document.txt,arn:aws:iam::AWS Accout ID:role/forbidden-EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_272afd3c,allow_272afd3c_combo_5,kms:ListGrants,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table,arn:aws:iam::AWS Accout ID:role/forbidden-EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_272afd3c,allow_272afd3c_combo_6,kms:ListGrants,arn:aws:s3:::my-bucket/document.txt,arn:aws:iam::AWS Accout ID:role/forbidden-EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,deny_8c9cbb33,deny_8c9cbb33_combo_1,kms:CreateKey,arn:aws:s3:::forbidden-bucket/document.txt,arn:aws:iam::999888777666:root,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},deny,deny,unsat,True
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_a8181145,allow_a8181145_combo_1,kms:GenerateDataKeyWithoutPlaintext,arn:aws:athena:us-east-1:123456789012:workgroup/primary,arn:aws:iam::AWS Accout ID:role/EC2 IAM Role,{'Bool': {'kms:GrantIsForAWSResource': 'true'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,allow_a8181145,allow_a8181145_combo_2,kms:ListGrants,arn:aws:athena:us-east-1:123456789012:workgroup/primary,arn:aws:iam::AWS Accout ID:role/EC2 IAM Role,{'Bool': {'kms:GrantIsForAWSResource': 'true'}},allow,deny,unsat,False
9.json,9,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/9.json,1,stmt1,Allow,kms:*,*,deny_be7f340a,deny_be7f340a_combo_1,kms:GenerateDataKey,arn:aws:kms:us-east-1:123456789012:key/forbidden-key,arn:aws:iam::999888777666:role/EC2 IAM Role,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
