policy_name,policy_index,policy_file,statement_index,statement_id,statement_effect,statement_action,statement_resource,request_object_id,individual_request_id,action,resource,principal,condition,expected_effect,actual_result,solver_result,is_correct
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_c257abba,deny_c257abba_combo_1,s3:GetBucketAcl,arn:aws:s3:::completely-different-bucket/file.txt,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",deny,deny,unsat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_3027f550,deny_3027f550_combo_1,ec2:DescribeInstances,arn:aws:s3:::bucket,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},deny,deny,unsat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_902b0b36,deny_902b0b36_combo_1,iam:DeleteUser,arn:aws:s3:::bucket,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_059a91ad,deny_059a91ad_combo_1,s3:ListBucket,arn:aws:s3:::bucket-forbidden/file.txt,arn:aws:iam::123456789012:user/alice,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_ce2ad1da,deny_ce2ad1da_combo_1,s3:DeleteBucket,arn:aws:s3:::bucket-forbidden/file.txt,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",deny,deny,unsat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_e3e01193,allow_e3e01193_combo_1,s3:ListBucket,arn:aws:s3:::bucket/logs/app.log,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_e3e01193,allow_e3e01193_combo_2,s3:ListBucket,arn:aws:s3:::bucket,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_21208be4,allow_21208be4_combo_1,s3:PutBucketPolicy,arn:aws:s3:::bucket,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_3717c46e,allow_3717c46e_combo_1,s3:PutBucketPolicy,arn:aws:s3:::bucket/logs/app.log,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_a381c403,allow_a381c403_combo_1,s3:PutBucketPolicy,arn:aws:s3:::bucket,arn:aws:iam::123456789012:user/alice,{'StringEquals': {'aws:RequestedRegion': 'us-west-2'}},allow,deny,unsat,False
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_40ba2bcd,allow_40ba2bcd_combo_1,s3:CreateBucket,arn:aws:s3:::bucket,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_9164afbc,deny_9164afbc_combo_1,ec2:RunInstances,arn:aws:s3:::bucket,arn:aws:iam::123456789012:user/alice,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
7.json,7,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/original_policy/7.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_9164afbc,deny_9164afbc_combo_2,ec2:RunInstances,arn:aws:s3:::bucket/logs/app.log,arn:aws:iam::123456789012:user/alice,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
