policy_name,policy_index,policy_file,statement_index,statement_id,is_faulty,accuracy,total_requests,failed_requests,statement_effect,statement_action,statement_resource
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,True,42.0,50,29,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,2,AllowIotPublishOnMyBucketDocumentTxt,True,42.0,50,29,Allow,iot:Publish,arn:aws:s3:::my-bucket/document.txt
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,3,AllowIotDeviceTesterLatestIdtOnAthenaWorkgroupPrimary,True,42.0,50,29,Allow,iot-device-tester:LatestIdt,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,4,AllowIotDeviceTesterCheckVersionOnAthenaWorkgroupPrimary,True,42.0,50,29,Allow,iot-device-tester:CheckVersion,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,5,AllowIotAttachPolicyOnAthenaWorkgroupPrimary,True,42.0,50,29,Allow,iot:AttachPolicy,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,6,AllowIotCreateJobOnMyBucketDocumentTxtAndAthenaWorkgroupPrimary,True,44.0,50,28,Allow,iot:CreateJob,"['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']"
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,7,AllowIotGetThingShadowOnAdminRole,True,38.0,50,31,Allow,iot:GetThingShadow,arn:aws:iam::123456789012:role/admin-role
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,8,AllowIotUpdateCertificateOnAdminRole,True,38.0,50,31,Allow,iot:UpdateCertificate,arn:aws:iam::123456789012:role/admin-role
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,9,AllowIotListThingPrincipalsOnForbiddenKey,True,38.0,50,31,Allow,iot:ListThingPrincipals,arn:aws:kms:us-east-1:123456789012:key/forbidden-key
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,10,AllowIotDescribeRoleAliasOnForbiddenKey,True,38.0,50,31,Allow,iot:DescribeRoleAlias,arn:aws:kms:us-east-1:123456789012:key/forbidden-key
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,11,AllowIotListThingsInThingGroupOnForbiddenBucketDocumentTxt,True,38.0,50,31,Allow,iot:ListThingsInThingGroup,arn:aws:s3:::forbidden-bucket/document.txt
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,12,Fix1,True,42.0,50,29,Allow,s3:DeleteObjectVersion,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,13,Fix2,True,42.0,50,29,Allow,s3:DeleteObjectVersion,arn:aws:s3:::my-bucket/document.txt
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,14,Fix3,True,42.0,50,29,Allow,s3:DeleteObjectVersion,arn:aws:athena:us-east-1:123456789012:workgroup/primary
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,15,Fix4,True,40.0,50,30,Deny,iot:DetachPolicy,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,16,Fix5,True,40.0,50,30,Deny,iot:DetachPolicy,arn:aws:s3:::my-bucket/document.txt
