policy_name,policy_index,policy_file,statement_index,statement_id,statement_effect,statement_action,statement_resource,request_object_id,individual_request_id,action,resource,principal,condition,expected_effect,actual_result,solver_result,is_correct
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,deny_0dd6334a,deny_0dd6334a_combo_1,iam:DeleteUser,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table,arn:aws:iam::123456789012:user/alice,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",deny,deny,unsat,True
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,deny_aa9ab693,deny_aa9ab693_combo_1,s3:ListMultipartUploadParts,arn:aws:s3:::forbidden-bucket/document.txt,None,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,deny_deb36488,deny_deb36488_combo_1,iam:CreateUser,arn:aws:s3:::my-bucket/document.txt,None,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,deny_deb36488,deny_deb36488_combo_2,iam:CreateUser,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,allow_5a9c8239,allow_5a9c8239_combo_1,s3:DeleteObjectVersion,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table,None,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",allow,deny,unsat,False
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,allow_5a9c8239,allow_5a9c8239_combo_2,s3:DeleteObjectVersion,arn:aws:s3:::my-bucket/document.txt,None,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",allow,deny,unsat,False
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,allow_5a9c8239,allow_5a9c8239_combo_3,s3:DeleteObjectVersion,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",allow,deny,unsat,False
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,allow_5a9c8239,allow_5a9c8239_combo_4,iot:DetachPolicy,arn:aws:glue:us-east-1:123456789012:table/my-database/my-table,None,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",allow,deny,unsat,False
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,allow_5a9c8239,allow_5a9c8239_combo_5,iot:DetachPolicy,arn:aws:s3:::my-bucket/document.txt,None,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",allow,deny,unsat,False
policy_6_iter_5.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-50-ollamaa/policy_6_iter_5.json,1,AllowIotSubscribeOnAthenaWorkgroupPrimary,Allow,iot:Subscribe,arn:aws:athena:us-east-1:123456789012:workgroup/primary,allow_5a9c8239,allow_5a9c8239_combo_6,iot:DetachPolicy,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,"{'StringEquals': {'iam:PassedToService': ['iot.amazonaws.com', 'lambda.amazonaws.com', 'greengrass.amazonaws.com']}}",allow,deny,unsat,False
