policy_name,policy_index,policy_file,statement_index,statement_id,statement_effect,statement_action,statement_resource,request_object_id,individual_request_id,action,resource,principal,condition,expected_effect,actual_result,solver_result,is_correct
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_8f7f3575,allow_8f7f3575_combo_1,sagemaker:DeleteNotebookInstance,arn:aws:s3:::my-bucket/document.txt,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,allow,sat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_8f7f3575,allow_8f7f3575_combo_2,sagemaker:DeleteNotebookInstance,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,allow,sat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_8f7f3575,allow_8f7f3575_combo_3,sagemaker:CreatePresignedNotebookInstanceUrl,arn:aws:s3:::my-bucket/document.txt,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,allow,sat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_8f7f3575,allow_8f7f3575_combo_4,sagemaker:CreatePresignedNotebookInstanceUrl,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,allow,sat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",deny_1ffd028a,deny_1ffd028a_combo_1,sagemaker:DeleteNotebookInstance,forbidden-arn:aws:sagemaker:::notebook-instance/*-specific,None,{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}},deny,deny,unsat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",deny_1ffd028a,deny_1ffd028a_combo_2,sagemaker:CreatePresignedNotebookInstanceUrl,forbidden-arn:aws:sagemaker:::notebook-instance/*-specific,None,{'StringEquals': {'aws:ResourceTag/Owner': 'not-${identitystore:UserId}'}},deny,deny,unsat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_32a011e1,allow_32a011e1_combo_1,sagemaker:CreatePresignedNotebookInstanceUrl,arn:aws:sagemaker:::notebook-instance/logs/app.log,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,deny,unsat,False
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_32a011e1,allow_32a011e1_combo_2,sagemaker:CreatePresignedNotebookInstanceUrl,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,allow,sat,True
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_32a011e1,allow_32a011e1_combo_3,sagemaker:UpdateNotebookInstance,arn:aws:sagemaker:::notebook-instance/logs/app.log,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,deny,unsat,False
policy_1_iter_2.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_1_iter_2.json,1,allow_8f7f3575,Allow,"['sagemaker:DeleteNotebookInstance', 'sagemaker:CreatePresignedNotebookInstanceUrl']","['arn:aws:s3:::my-bucket/document.txt', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']",allow_32a011e1,allow_32a011e1_combo_4,sagemaker:UpdateNotebookInstance,arn:aws:athena:us-east-1:123456789012:workgroup/primary,None,{'StringEquals': {'aws:ResourceTag/Owner': '${identitystore:UserId}'}},allow,deny,unsat,False
