policy_name,policy_index,policy_file,statement_index,statement_id,statement_effect,statement_action,statement_resource,request_object_id,individual_request_id,action,resource,principal,condition,expected_effect,actual_result,solver_result,is_correct
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_4193f4bf,allow_4193f4bf_combo_1,s3:GetBucketAcl,arn:aws:s3:::bucket,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_4193f4bf,allow_4193f4bf_combo_2,s3:GetBucketAcl,arn:aws:s3:::bucket/temp/upload.tmp,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_4193f4bf,allow_4193f4bf_combo_3,s3:GetBucketAcl,arn:aws:s3:::bucket/data/file.json,arn:aws:iam::${aws:PrincipalOrgID}:root,"{'StringEquals': {'s3:prefix': ['home/${aws:userid}/', 'home/${aws:username}']}}",allow,allow,sat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_fbfc89ab,deny_fbfc89ab_combo_1,dynamodb:DeleteItem,arn:aws:s3:::bucket/document.txt,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_fbfc89ab,deny_fbfc89ab_combo_2,dynamodb:DeleteItem,arn:aws:s3:::bucket,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_fbfc89ab,deny_fbfc89ab_combo_3,dynamodb:DeleteItem,arn:aws:s3:::bucket/logs/app.log,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_e6526099,deny_e6526099_combo_1,s3:GetBucketAcl,arn:aws:s3:::completely-different-bucket/file.txt,arn:aws:iam::123456789012:user/alice,{'StringEquals': {'aws:RequestedRegion': 'us-east-1'}},deny,deny,unsat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_a61e99d7,allow_a61e99d7_combo_1,s3:CreateBucket,arn:aws:s3:::bucket,arn:aws:iam::123456789012:user/bob,{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}},allow,deny,unsat,False
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",allow_a61e99d7,allow_a61e99d7_combo_2,s3:CreateBucket,arn:aws:s3:::bucket/temp/upload.tmp,arn:aws:iam::123456789012:user/bob,{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}},allow,deny,unsat,False
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_41905fdb,deny_41905fdb_combo_1,s3:GetBucketAcl,arn:aws:s3:::bucket-forbidden/file.txt,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}},deny,deny,unsat,True
policy_7_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_7_iter_1.json,1,stmt1,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']",deny_b3141f4b,deny_b3141f4b_combo_1,iam:CreateUser,arn:aws:s3:::bucket/document.txt,arn:aws:iam::999888777666:PrincipalOrgID}:root,{'DateGreaterThan': {'aws:CurrentTime': '2024-01-01T00:00:00Z'}},deny,deny,unsat,True
