policy_name,policy_index,policy_file,statement_index,statement_id,is_faulty,accuracy,total_requests,failed_requests,statement_effect,statement_action,statement_resource
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,1,stmt1,True,68.0,25,8,Allow,['s3:*'],"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']"
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,2,stmt2,True,40.0,25,15,Allow,s3:ListAllMyBuckets,*
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,3,stmt3,True,40.0,25,15,Allow,"['cloudwatch:ListMetrics', 'cloudwatch:GetMetricStatistics']",*
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,4,stmt4,True,40.0,25,15,Deny,s3:*,"['arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/*']"
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,5,stmt5,True,40.0,25,15,Deny,s3:ListAllMyBuckets,*
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,6,stmt5,True,40.0,25,15,Deny,cloudwatch:GetMetricStatistics,*
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,7,allow_53db5e5e,True,44.0,25,14,Allow,['s3:GetBucketLocation'],['arn:aws:athena:us-east-1:123456789012:workgroup/primary']
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,8,allow_312f8eb0,True,52.0,25,12,Allow,['s3:CreateBucket'],"['arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'arn:aws:glue:us-east-1:123456789012:table/my-database/my-table']"
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,9,allow_822a3d71,True,80.0,25,5,Allow,"['s3:DeleteObject', 's3:ListBucket', 's3:CreateBucket']","['arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'arn:aws:s3:::bucket', 'arn:aws:s3:::bucket/temp/upload.tmp']"
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,10,allow_f59c26d4,True,44.0,25,14,Allow,['s3:GetBucketAcl'],['arn:aws:s3:::bucket/document.txt']
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,11,allow_b6af23a1,True,48.0,25,13,Allow,['s3:GetObject'],"['arn:aws:glue:us-east-1:123456789012:table/my-database/my-table', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']"
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,12,deny_394be10e,True,40.0,25,15,Deny,"['s3:GetBucketAcl', 's3:GetBucketLocation']",['arn:aws:s3:::different-bucket/file.txt']
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,13,deny_60c23b88,True,40.0,25,15,Deny,['lambda:CreateFunction'],['arn:aws:s3:::bucket']
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,14,deny_602a26c5,True,40.0,25,15,Deny,"['cloudwatch:GetMetricStatistics', 's3:ListBucket', 's3:PutObject']",['arn:aws:s3:::different-bucket/file.txt']
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,15,deny_ea7a5291,True,40.0,25,15,Deny,['iam:DeleteUser'],"['arn:aws:athena:us-east-1:123456789012:workgroup/primary', 'arn:aws:s3:::bucket']"
policy_8_iter_1.json,,/home/bhall2/Documents/fixmypolicy/FL/Experiment-2/temp_validation/val-25-ollama/policy_8_iter_1.json,16,deny_e685ea8c,True,40.0,25,15,Deny,['dynamodb:PutItem'],"['arn:aws:s3:::bucket', 'arn:aws:athena:us-east-1:123456789012:workgroup/primary']"
